words,pos_likelihood,neg_likelihood
rumor,0.0,0.01
rumors,0.0,0.01
rumours,0.0,0.01
rumple,0.0,0.01
run-down,0.0,0.01
runaway,0.0,0.01
rupture,0.0,0.01
rust,0.0,0.01
rusts,0.0,0.01
rusty,0.0,0.01
rut,0.0,0.01
ruthless,0.0,0.01
ruthlessly,0.0,0.01
ruthlessness,0.0,0.01
ruts,0.0,0.01
sabotage,0.0,0.01
sack,0.0,0.01
sacrificed,0.0,0.01
sad,0.0,0.01
sadden,0.0,0.01
sadly,0.0,0.01
sadness,0.0,0.01
sag,0.0,0.01
sagged,0.0,0.01
sagging,0.0,0.01
saggy,0.0,0.01
sags,0.0,0.01
salacious,0.0,0.01
sanctimonious,0.0,0.01
sap,0.0,0.01
sarcasm,0.0,0.01
sarcastic,0.0,0.01
sarcastically,0.0,0.01
sardonic,0.0,0.01
sardonically,0.0,0.01
sass,0.0,0.01
satirical,0.0,0.01
satirize,0.0,0.01
savage,0.0,0.01
savaged,0.0,0.01
savagery,0.0,0.01
savages,0.0,0.01
scaly,0.0,0.01
scam,0.0,0.01
scams,0.0,0.01
scandal,0.0,0.01
scandalize,0.0,0.01
scandalized,0.0,0.01
scandalous,0.0,0.01
scandalously,0.0,0.01
scandals,0.0,0.01
scandel,0.0,0.01
scandels,0.0,0.01
scant,0.0,0.01
scapegoat,0.0,0.01
scar,0.0,0.01
scarce,0.0,0.01
scarcely,0.0,0.01
scarcity,0.0,0.01
scare,0.0,0.01
scared,0.0,0.01
scarier,0.0,0.01
scariest,0.0,0.01
scarily,0.0,0.01
scarred,0.0,0.01
scars,0.0,0.01
scary,0.0,0.01
scathing,0.0,0.01
scathingly,0.0,0.01
sceptical,0.0,0.01
scoff,0.0,0.01
scoffingly,0.0,0.01
scold,0.0,0.01
scolded,0.0,0.01
scolding,0.0,0.01
scoldingly,0.0,0.01
scorching,0.0,0.01
scorchingly,0.0,0.01
scorn,0.0,0.01
scornful,0.0,0.01
scornfully,0.0,0.01
scoundrel,0.0,0.01
scourge,0.0,0.01
scowl,0.0,0.01
scramble,0.0,0.01
scrambled,0.0,0.01
scrambles,0.0,0.01
scrambling,0.0,0.01
scrap,0.0,0.01
scratch,0.0,0.01
scratched,0.0,0.01
scratches,0.0,0.01
scratchy,0.0,0.01
scream,0.0,0.01
screech,0.0,0.01
screw-up,0.0,0.01
screwed,0.0,0.01
screwed-up,0.0,0.01
screwy,0.0,0.01
scuff,0.0,0.01
scuffs,0.0,0.01
scum,0.0,0.01
scummy,0.0,0.01
second-class,0.0,0.01
second-tier,0.0,0.01
secretive,0.0,0.01
sedentary,0.0,0.01
seedy,0.0,0.01
seethe,0.0,0.01
seething,0.0,0.01
self-coup,0.0,0.01
self-criticism,0.0,0.01
self-defeating,0.0,0.01
self-destructive,0.0,0.01
self-humiliation,0.0,0.01
self-interest,0.0,0.01
self-interested,0.0,0.01
self-serving,0.0,0.01
selfinterested,0.0,0.01
selfish,0.0,0.01
selfishly,0.0,0.01
selfishness,0.0,0.01
semi-retarded,0.0,0.01
senile,0.0,0.01
sensationalize,0.0,0.01
senseless,0.0,0.01
senselessly,0.0,0.01
seriousness,0.0,0.01
sermonize,0.0,0.01
servitude,0.0,0.01
set-up,0.0,0.01
setback,0.0,0.01
setbacks,0.0,0.01
sever,0.0,0.01
severe,0.0,0.01
severity,0.0,0.01
sh*t,0.0,0.01
shabby,0.0,0.01
shadowy,0.0,0.01
shady,0.0,0.01
shake,0.0,0.01
shaky,0.0,0.01
shallow,0.0,0.01
sham,0.0,0.01
shambles,0.0,0.01
shame,0.0,0.01
shameful,0.0,0.01
shamefully,0.0,0.01
shamefulness,0.0,0.01
shameless,0.0,0.01
shamelessly,0.0,0.01
shamelessness,0.0,0.01
shark,0.0,0.01
sharply,0.0,0.01
shatter,0.0,0.01
shemale,0.0,0.01
shimmer,0.0,0.01
shimmy,0.0,0.01
shipwreck,0.0,0.01
shirk,0.0,0.01
shirker,0.0,0.01
shit,0.0,0.01
shiver,0.0,0.01
shock,0.0,0.01
shocked,0.0,0.01
shocking,0.0,0.01
shockingly,0.0,0.01
shoddy,0.0,0.01
short-lived,0.0,0.01
shortage,0.0,0.01
shortchange,0.0,0.01
shortcoming,0.0,0.01
shortcomings,0.0,0.01
shortness,0.0,0.01
shortsighted,0.0,0.01
shortsightedness,0.0,0.01
showdown,0.0,0.01
shrew,0.0,0.01
shriek,0.0,0.01
shrill,0.0,0.01
shrilly,0.0,0.01
shrivel,0.0,0.01
shroud,0.0,0.01
shrouded,0.0,0.01
shrug,0.0,0.01
shun,0.0,0.01
shunned,0.0,0.01
sick,0.0,0.01
sicken,0.0,0.01
sickening,0.0,0.01
sickeningly,0.0,0.01
sickly,0.0,0.01
sickness,0.0,0.01
sidetrack,0.0,0.01
sidetracked,0.0,0.01
siege,0.0,0.01
sillily,0.0,0.01
silly,0.0,0.01
simplistic,0.0,0.01
simplistically,0.0,0.01
sin,0.0,0.01
sinful,0.0,0.01
sinfully,0.0,0.01
sinister,0.0,0.01
sinisterly,0.0,0.01
sink,0.0,0.01
sinking,0.0,0.01
skeletons,0.0,0.01
skeptic,0.0,0.01
skeptical,0.0,0.01
skeptically,0.0,0.01
skepticism,0.0,0.01
sketchy,0.0,0.01
skimpy,0.0,0.01
skinny,0.0,0.01
skittish,0.0,0.01
skittishly,0.0,0.01
skulk,0.0,0.01
slack,0.0,0.01
slander,0.0,0.01
slanderer,0.0,0.01
slanderous,0.0,0.01
slanderously,0.0,0.01
slanders,0.0,0.01
slap,0.0,0.01
slashing,0.0,0.01
slaughter,0.0,0.01
slaughtered,0.0,0.01
slave,0.0,0.01
slaves,0.0,0.01
sleazy,0.0,0.01
slime,0.0,0.01
slog,0.0,0.01
slogged,0.0,0.01
slogging,0.0,0.01
slogs,0.0,0.01
sloooooooooooooow,0.0,0.01
sloooow,0.0,0.01
slooow,0.0,0.01
sloow,0.0,0.01
sloppily,0.0,0.01
sloppy,0.0,0.01
sloth,0.0,0.01
slothful,0.0,0.01
slow,0.0,0.01
slow-moving,0.0,0.01
slowed,0.0,0.01
slower,0.0,0.01
slowest,0.0,0.01
slowly,0.0,0.01
sloww,0.0,0.01
slowww,0.0,0.01
slowwww,0.0,0.01
slug,0.0,0.01
sluggish,0.0,0.01
slump,0.0,0.01
slumping,0.0,0.01
slumpping,0.0,0.01
slur,0.0,0.01
slut,0.0,0.01
sluts,0.0,0.01
sly,0.0,0.01
smack,0.0,0.01
smallish,0.0,0.01
smash,0.0,0.01
smear,0.0,0.01
smell,0.0,0.01
smelled,0.0,0.01
smelling,0.0,0.01
smells,0.0,0.01
smelly,0.0,0.01
smelt,0.0,0.01
smoke,0.0,0.01
smokescreen,0.0,0.01
smolder,0.0,0.01
smoldering,0.0,0.01
smother,0.0,0.01
smoulder,0.0,0.01
smouldering,0.0,0.01
smudge,0.0,0.01
smudged,0.0,0.01
smudges,0.0,0.01
smudging,0.0,0.01
smug,0.0,0.01
smugly,0.0,0.01
smut,0.0,0.01
smuttier,0.0,0.01
smuttiest,0.0,0.01
smutty,0.0,0.01
snag,0.0,0.01
snagged,0.0,0.01
snagging,0.0,0.01
snags,0.0,0.01
snappish,0.0,0.01
snappishly,0.0,0.01
snare,0.0,0.01
snarky,0.0,0.01
snarl,0.0,0.01
sneak,0.0,0.01
sneakily,0.0,0.01
sneaky,0.0,0.01
sneer,0.0,0.01
sneering,0.0,0.01
sneeringly,0.0,0.01
snob,0.0,0.01
snobbish,0.0,0.01
snobby,0.0,0.01
snobish,0.0,0.01
snobs,0.0,0.01
snub,0.0,0.01
so-cal,0.0,0.01
soapy,0.0,0.01
sob,0.0,0.01
sober,0.0,0.01
sobering,0.0,0.01
solemn,0.0,0.01
solicitude,0.0,0.01
somber,0.0,0.01
sore,0.0,0.01
sorely,0.0,0.01
soreness,0.0,0.01
sorrow,0.0,0.01
sorrowful,0.0,0.01
sorrowfully,0.0,0.01
sorry,0.0,0.01
sour,0.0,0.01
sourly,0.0,0.01
spade,0.0,0.01
spank,0.0,0.01
spendy,0.0,0.01
spew,0.0,0.01
spewed,0.0,0.01
spewing,0.0,0.01
spews,0.0,0.01
spilling,0.0,0.01
spinster,0.0,0.01
spiritless,0.0,0.01
spite,0.0,0.01
spiteful,0.0,0.01
spitefully,0.0,0.01
spitefulness,0.0,0.01
splatter,0.0,0.01
split,0.0,0.01
splitting,0.0,0.01
spoil,0.0,0.01
spoilage,0.0,0.01
spoilages,0.0,0.01
spoiled,0.0,0.01
spoilled,0.0,0.01
spoils,0.0,0.01
spook,0.0,0.01
spookier,0.0,0.01
spookiest,0.0,0.01
spookily,0.0,0.01
spooky,0.0,0.01
spoon-fed,0.0,0.01
spoon-feed,0.0,0.01
spoonfed,0.0,0.01
sporadic,0.0,0.01
spotty,0.0,0.01
spurious,0.0,0.01
spurn,0.0,0.01
sputter,0.0,0.01
squabble,0.0,0.01
squabbling,0.0,0.01
squander,0.0,0.01
squash,0.0,0.01
squeak,0.0,0.01
squeaks,0.0,0.01
squeaky,0.0,0.01
squeal,0.0,0.01
squealing,0.0,0.01
squeals,0.0,0.01
squirm,0.0,0.01
stab,0.0,0.01
stagnant,0.0,0.01
stagnate,0.0,0.01
stagnation,0.0,0.01
staid,0.0,0.01
stain,0.0,0.01
stains,0.0,0.01
stale,0.0,0.01
stalemate,0.0,0.01
stall,0.0,0.01
stalls,0.0,0.01
stammer,0.0,0.01
stampede,0.0,0.01
standstill,0.0,0.01
stark,0.0,0.01
starkly,0.0,0.01
startle,0.0,0.01
startling,0.0,0.01
startlingly,0.0,0.01
starvation,0.0,0.01
starve,0.0,0.01
static,0.0,0.01
steal,0.0,0.01
stealing,0.0,0.01
steals,0.0,0.01
steep,0.0,0.01
steeply,0.0,0.01
stench,0.0,0.01
stereotype,0.0,0.01
stereotypical,0.0,0.01
stereotypically,0.0,0.01
stern,0.0,0.01
stew,0.0,0.01
sticky,0.0,0.01
stiff,0.0,0.01
stiffness,0.0,0.01
stifle,0.0,0.01
stifling,0.0,0.01
stiflingly,0.0,0.01
stigma,0.0,0.01
stigmatize,0.0,0.01
sting,0.0,0.01
stinging,0.0,0.01
stingingly,0.0,0.01
stingy,0.0,0.01
stink,0.0,0.01
stinks,0.0,0.01
stodgy,0.0,0.01
stole,0.0,0.01
stolen,0.0,0.01
stooge,0.0,0.01
stooges,0.0,0.01
stormy,0.0,0.01
straggle,0.0,0.01
straggler,0.0,0.01
strain,0.0,0.01
strained,0.0,0.01
straining,0.0,0.01
strange,0.0,0.01
strangely,0.0,0.01
stranger,0.0,0.01
strangest,0.0,0.01
strangle,0.0,0.01
streaky,0.0,0.01
strenuous,0.0,0.01
stress,0.0,0.01
stresses,0.0,0.01
stressful,0.0,0.01
stressfully,0.0,0.01
stricken,0.0,0.01
strict,0.0,0.01
strictly,0.0,0.01
strident,0.0,0.01
stridently,0.0,0.01
strife,0.0,0.01
strike,0.0,0.01
stringent,0.0,0.01
stringently,0.0,0.01
struck,0.0,0.01
struggle,0.0,0.01
struggled,0.0,0.01
struggles,0.0,0.01
struggling,0.0,0.01
strut,0.0,0.01
stubborn,0.0,0.01
stubbornly,0.0,0.01
stubbornness,0.0,0.01
stuck,0.0,0.01
stuffy,0.0,0.01
stumble,0.0,0.01
stumbled,0.0,0.01
stumbles,0.0,0.01
stump,0.0,0.01
stumped,0.0,0.01
stumps,0.0,0.01
stun,0.0,0.01
stunt,0.0,0.01
stunted,0.0,0.01
stupid,0.0,0.01
stupidest,0.0,0.01
stupidity,0.0,0.01
stupidly,0.0,0.01
stupified,0.0,0.01
stupify,0.0,0.01
stupor,0.0,0.01
stutter,0.0,0.01
stuttered,0.0,0.01
stuttering,0.0,0.01
stutters,0.0,0.01
sty,0.0,0.01
stymied,0.0,0.01
sub-par,0.0,0.01
subdued,0.0,0.01
subjected,0.0,0.01
subjection,0.0,0.01
subjugate,0.0,0.01
subjugation,0.0,0.01
submissive,0.0,0.01
subordinate,0.0,0.01
subpoena,0.0,0.01
subpoenas,0.0,0.01
subservience,0.0,0.01
subservient,0.0,0.01
substandard,0.0,0.01
subtract,0.0,0.01
subversion,0.0,0.01
subversive,0.0,0.01
subversively,0.0,0.01
subvert,0.0,0.01
succumb,0.0,0.01
suck,0.0,0.01
sucked,0.0,0.01
sucker,0.0,0.01
sucks,0.0,0.01
sucky,0.0,0.01
sue,0.0,0.01
sued,0.0,0.01
sueing,0.0,0.01
sues,0.0,0.01
suffer,0.0,0.01
suffered,0.0,0.01
sufferer,0.0,0.01
sufferers,0.0,0.01
suffering,0.0,0.01
suffers,0.0,0.01
suffocate,0.0,0.01
sugar-coat,0.0,0.01
sugar-coated,0.0,0.01
sugarcoated,0.0,0.01
suicidal,0.0,0.01
suicide,0.0,0.01
sulk,0.0,0.01
sullen,0.0,0.01
sully,0.0,0.01
sunder,0.0,0.01
sunk,0.0,0.01
sunken,0.0,0.01
superficial,0.0,0.01
superficiality,0.0,0.01
superficially,0.0,0.01
superfluous,0.0,0.01
superstition,0.0,0.01
superstitious,0.0,0.01
suppress,0.0,0.01
suppression,0.0,0.01
surrender,0.0,0.01
susceptible,0.0,0.01
suspect,0.0,0.01
suspicion,0.0,0.01
suspicions,0.0,0.01
suspicious,0.0,0.01
suspiciously,0.0,0.01
swagger,0.0,0.01
swamped,0.0,0.01
sweaty,0.0,0.01
swelled,0.0,0.01
swelling,0.0,0.01
swindle,0.0,0.01
swipe,0.0,0.01
swollen,0.0,0.01
symptom,0.0,0.01
symptoms,0.0,0.01
syndrome,0.0,0.01
taboo,0.0,0.01
tacky,0.0,0.01
taint,0.0,0.01
tainted,0.0,0.01
tamper,0.0,0.01
tangle,0.0,0.01
tangled,0.0,0.01
tangles,0.0,0.01
tank,0.0,0.01
tanked,0.0,0.01
tanks,0.0,0.01
tantrum,0.0,0.01
tardy,0.0,0.01
tarnish,0.0,0.01
tarnished,0.0,0.01
tarnishes,0.0,0.01
tarnishing,0.0,0.01
tattered,0.0,0.01
taunt,0.0,0.01
taunting,0.0,0.01
tauntingly,0.0,0.01
taunts,0.0,0.01
taut,0.0,0.01
tawdry,0.0,0.01
taxing,0.0,0.01
tease,0.0,0.01
teasingly,0.0,0.01
tedious,0.0,0.01
tediously,0.0,0.01
temerity,0.0,0.01
temper,0.0,0.01
tempest,0.0,0.01
temptation,0.0,0.01
tenderness,0.0,0.01
tense,0.0,0.01
tension,0.0,0.01
tentative,0.0,0.01
tentatively,0.0,0.01
tenuous,0.0,0.01
tenuously,0.0,0.01
tepid,0.0,0.01
terrible,0.0,0.01
terribleness,0.0,0.01
terribly,0.0,0.01
terror,0.0,0.01
terror-genic,0.0,0.01
terrorism,0.0,0.01
terrorize,0.0,0.01
testily,0.0,0.01
testy,0.0,0.01
tetchily,0.0,0.01
tetchy,0.0,0.01
thankless,0.0,0.01
thicker,0.0,0.01
thirst,0.0,0.01
thorny,0.0,0.01
thoughtless,0.0,0.01
thoughtlessly,0.0,0.01
thoughtlessness,0.0,0.01
thrash,0.0,0.01
threat,0.0,0.01
threaten,0.0,0.01
threatening,0.0,0.01
threats,0.0,0.01
threesome,0.0,0.01
throb,0.0,0.01
throbbed,0.0,0.01
throbbing,0.0,0.01
throbs,0.0,0.01
throttle,0.0,0.01
thug,0.0,0.01
thumb-down,0.0,0.01
thumbs-down,0.0,0.01
thwart,0.0,0.01
time-consuming,0.0,0.01
timid,0.0,0.01
timidity,0.0,0.01
timidly,0.0,0.01
timidness,0.0,0.01
tin-y,0.0,0.01
tingled,0.0,0.01
tingling,0.0,0.01
tired,0.0,0.01
tiresome,0.0,0.01
tiring,0.0,0.01
tiringly,0.0,0.01
toil,0.0,0.01
toll,0.0,0.01
top-heavy,0.0,0.01
topple,0.0,0.01
torment,0.0,0.01
tormented,0.0,0.01
torrent,0.0,0.01
tortuous,0.0,0.01
torture,0.0,0.01
tortured,0.0,0.01
tortures,0.0,0.01
torturing,0.0,0.01
torturous,0.0,0.01
torturously,0.0,0.01
totalitarian,0.0,0.01
touchy,0.0,0.01
toughness,0.0,0.01
tout,0.0,0.01
touted,0.0,0.01
touts,0.0,0.01
toxic,0.0,0.01
traduce,0.0,0.01
tragedy,0.0,0.01
tragic,0.0,0.01
tragically,0.0,0.01
traitor,0.0,0.01
traitorous,0.0,0.01
traitorously,0.0,0.01
tramp,0.0,0.01
trample,0.0,0.01
transgress,0.0,0.01
transgression,0.0,0.01
trap,0.0,0.01
traped,0.0,0.01
trapped,0.0,0.01
trash,0.0,0.01
trashed,0.0,0.01
trashy,0.0,0.01
trauma,0.0,0.01
traumatic,0.0,0.01
traumatically,0.0,0.01
traumatize,0.0,0.01
traumatized,0.0,0.01
travesties,0.0,0.01
travesty,0.0,0.01
treacherous,0.0,0.01
treacherously,0.0,0.01
treachery,0.0,0.01
treason,0.0,0.01
treasonous,0.0,0.01
trick,0.0,0.01
tricked,0.0,0.01
trickery,0.0,0.01
tricky,0.0,0.01
trivial,0.0,0.01
trivialize,0.0,0.01
trouble,0.0,0.01
troubled,0.0,0.01
troublemaker,0.0,0.01
troubles,0.0,0.01
troublesome,0.0,0.01
troublesomely,0.0,0.01
troubling,0.0,0.01
troublingly,0.0,0.01
truant,0.0,0.01
tumble,0.0,0.01
tumbled,0.0,0.01
tumbles,0.0,0.01
tumultuous,0.0,0.01
turbulent,0.0,0.01
turmoil,0.0,0.01
twist,0.0,0.01
twisted,0.0,0.01
twists,0.0,0.01
two-faced,0.0,0.01
two-faces,0.0,0.01
tyrannical,0.0,0.01
tyrannically,0.0,0.01
tyranny,0.0,0.01
tyrant,0.0,0.01
ugh,0.0,0.01
uglier,0.0,0.01
ugliest,0.0,0.01
ugliness,0.0,0.01
ugly,0.0,0.01
ulterior,0.0,0.01
ultimatum,0.0,0.01
ultimatums,0.0,0.01
ultra-hardline,0.0,0.01
un-viewable,0.0,0.01
unable,0.0,0.01
unacceptable,0.0,0.01
unacceptablely,0.0,0.01
unacceptably,0.0,0.01
unaccessible,0.0,0.01
unaccustomed,0.0,0.01
unachievable,0.0,0.01
unaffordable,0.0,0.01
unappealing,0.0,0.01
unattractive,0.0,0.01
unauthentic,0.0,0.01
unavailable,0.0,0.01
unavoidably,0.0,0.01
unbearable,0.0,0.01
unbearablely,0.0,0.01
unbelievable,0.0,0.01
unbelievably,0.0,0.01
uncaring,0.0,0.01
uncertain,0.0,0.01
uncivil,0.0,0.01
uncivilized,0.0,0.01
unclean,0.0,0.01
unclear,0.0,0.01
uncollectible,0.0,0.01
uncomfortable,0.0,0.01
uncomfortably,0.0,0.01
uncomfy,0.0,0.01
uncompetitive,0.0,0.01
uncompromising,0.0,0.01
uncompromisingly,0.0,0.01
unconfirmed,0.0,0.01
unconstitutional,0.0,0.01
uncontrolled,0.0,0.01
unconvincing,0.0,0.01
unconvincingly,0.0,0.01
uncooperative,0.0,0.01
uncouth,0.0,0.01
uncreative,0.0,0.01
undecided,0.0,0.01
undefined,0.0,0.01
undependability,0.0,0.01
undependable,0.0,0.01
undercut,0.0,0.01
undercuts,0.0,0.01
undercutting,0.0,0.01
underdog,0.0,0.01
underestimate,0.0,0.01
underlings,0.0,0.01
undermine,0.0,0.01
undermined,0.0,0.01
undermines,0.0,0.01
undermining,0.0,0.01
underpaid,0.0,0.01
underpowered,0.0,0.01
undersized,0.0,0.01
undesirable,0.0,0.01
undetermined,0.0,0.01
undid,0.0,0.01
undignified,0.0,0.01
undissolved,0.0,0.01
undocumented,0.0,0.01
undone,0.0,0.01
undue,0.0,0.01
unease,0.0,0.01
uneasily,0.0,0.01
uneasiness,0.0,0.01
uneasy,0.0,0.01
uneconomical,0.0,0.01
unemployed,0.0,0.01
unequal,0.0,0.01
unethical,0.0,0.01
uneven,0.0,0.01
uneventful,0.0,0.01
unexpected,0.0,0.01
unexpectedly,0.0,0.01
unexplained,0.0,0.01
unfairly,0.0,0.01
unfaithful,0.0,0.01
unfaithfully,0.0,0.01
unfamiliar,0.0,0.01
unfavorable,0.0,0.01
unfeeling,0.0,0.01
unfinished,0.0,0.01
unfit,0.0,0.01
unforeseen,0.0,0.01
unforgiving,0.0,0.01
unfortunate,0.0,0.01
unfortunately,0.0,0.01
unfounded,0.0,0.01
unfriendly,0.0,0.01
unfulfilled,0.0,0.01
unfunded,0.0,0.01
ungovernable,0.0,0.01
ungrateful,0.0,0.01
unhappily,0.0,0.01
unhappiness,0.0,0.01
unhappy,0.0,0.01
unhealthy,0.0,0.01
unhelpful,0.0,0.01
unilateralism,0.0,0.01
unimaginable,0.0,0.01
unimaginably,0.0,0.01
unimportant,0.0,0.01
uninformed,0.0,0.01
uninsured,0.0,0.01
unintelligible,0.0,0.01
unintelligile,0.0,0.01
unipolar,0.0,0.01
unjust,0.0,0.01
unjustifiable,0.0,0.01
unjustifiably,0.0,0.01
unjustified,0.0,0.01
unjustly,0.0,0.01
unkind,0.0,0.01
unkindly,0.0,0.01
unknown,0.0,0.01
unlamentable,0.0,0.01
unlamentably,0.0,0.01
unlawful,0.0,0.01
unlawfully,0.0,0.01
unlawfulness,0.0,0.01
unleash,0.0,0.01
unlicensed,0.0,0.01
unlikely,0.0,0.01
unlucky,0.0,0.01
unmoved,0.0,0.01
unnatural,0.0,0.01
unnaturally,0.0,0.01
unnecessary,0.0,0.01
unneeded,0.0,0.01
unnerve,0.0,0.01
unnerved,0.0,0.01
unnerving,0.0,0.01
unnervingly,0.0,0.01
unnoticed,0.0,0.01
unobserved,0.0,0.01
unorthodox,0.0,0.01
unorthodoxy,0.0,0.01
unpleasant,0.0,0.01
unpleasantries,0.0,0.01
unpopular,0.0,0.01
unpredictable,0.0,0.01
unprepared,0.0,0.01
unproductive,0.0,0.01
unprofitable,0.0,0.01
unprove,0.0,0.01
unproved,0.0,0.01
unproven,0.0,0.01
unproves,0.0,0.01
unproving,0.0,0.01
unqualified,0.0,0.01
unravel,0.0,0.01
unraveled,0.0,0.01
unreachable,0.0,0.01
unreadable,0.0,0.01
unrealistic,0.0,0.01
unreasonable,0.0,0.01
unreasonably,0.0,0.01
unrelenting,0.0,0.01
unrelentingly,0.0,0.01
unreliability,0.0,0.01
unreliable,0.0,0.01
unresolved,0.0,0.01
unresponsive,0.0,0.01
unrest,0.0,0.01
unruly,0.0,0.01
unsafe,0.0,0.01
unsatisfactory,0.0,0.01
unsavory,0.0,0.01
unscrupulous,0.0,0.01
unscrupulously,0.0,0.01
unsecure,0.0,0.01
unseemly,0.0,0.01
unsettle,0.0,0.01
unsettled,0.0,0.01
unsettling,0.0,0.01
unsettlingly,0.0,0.01
unskilled,0.0,0.01
unsophisticated,0.0,0.01
unsound,0.0,0.01
unspeakable,0.0,0.01
unspeakablely,0.0,0.01
unspecified,0.0,0.01
unstable,0.0,0.01
unsteadily,0.0,0.01
unsteadiness,0.0,0.01
unsteady,0.0,0.01
unsuccessful,0.0,0.01
unsuccessfully,0.0,0.01
unsupported,0.0,0.01
unsupportive,0.0,0.01
unsure,0.0,0.01
unsuspecting,0.0,0.01
unsustainable,0.0,0.01
untenable,0.0,0.01
untested,0.0,0.01
unthinkable,0.0,0.01
unthinkably,0.0,0.01
untimely,0.0,0.01
untouched,0.0,0.01
untrue,0.0,0.01
untrustworthy,0.0,0.01
untruthful,0.0,0.01
unusable,0.0,0.01
unusably,0.0,0.01
unuseable,0.0,0.01
unuseably,0.0,0.01
unusual,0.0,0.01
unusually,0.0,0.01
unviewable,0.0,0.01
unwanted,0.0,0.01
unwarranted,0.0,0.01
unwatchable,0.0,0.01
unwelcome,0.0,0.01
unwell,0.0,0.01
unwieldy,0.0,0.01
unwilling,0.0,0.01
unwillingly,0.0,0.01
unwillingness,0.0,0.01
unwise,0.0,0.01
unwisely,0.0,0.01
unworkable,0.0,0.01
unworthy,0.0,0.01
unyielding,0.0,0.01
upbraid,0.0,0.01
upheaval,0.0,0.01
uprising,0.0,0.01
uproar,0.0,0.01
uproarious,0.0,0.01
uproariously,0.0,0.01
uproarous,0.0,0.01
uproarously,0.0,0.01
uproot,0.0,0.01
upset,0.0,0.01
upseting,0.0,0.01
upsets,0.0,0.01
upsetting,0.0,0.01
upsettingly,0.0,0.01
urgent,0.0,0.01
useless,0.0,0.01
usurp,0.0,0.01
usurper,0.0,0.01
utterly,0.0,0.01
vagrant,0.0,0.01
vague,0.0,0.01
vagueness,0.0,0.01
vain,0.0,0.01
vainly,0.0,0.01
vanity,0.0,0.01
vehement,0.0,0.01
vehemently,0.0,0.01
vengeance,0.0,0.01
vengeful,0.0,0.01
vengefully,0.0,0.01
vengefulness,0.0,0.01
venom,0.0,0.01
venomous,0.0,0.01
venomously,0.0,0.01
vent,0.0,0.01
vestiges,0.0,0.01
vex,0.0,0.01
vexation,0.0,0.01
vexing,0.0,0.01
vexingly,0.0,0.01
vibrate,0.0,0.01
vibrated,0.0,0.01
vibrates,0.0,0.01
vibrating,0.0,0.01
vibration,0.0,0.01
vice,0.0,0.01
vicious,0.0,0.01
viciously,0.0,0.01
viciousness,0.0,0.01
victimize,0.0,0.01
vile,0.0,0.01
vileness,0.0,0.01
vilify,0.0,0.01
villainous,0.0,0.01
villainously,0.0,0.01
villains,0.0,0.01
villian,0.0,0.01
villianous,0.0,0.01
villianously,0.0,0.01
villify,0.0,0.01
vindictive,0.0,0.01
vindictively,0.0,0.01
vindictiveness,0.0,0.01
violate,0.0,0.01
violation,0.0,0.01
violator,0.0,0.01
violators,0.0,0.01
violent,0.0,0.01
violently,0.0,0.01
viper,0.0,0.01
virulence,0.0,0.01
virulent,0.0,0.01
virulently,0.0,0.01
virus,0.0,0.01
vociferous,0.0,0.01
vociferously,0.0,0.01
volatile,0.0,0.01
volatility,0.0,0.01
vomit,0.0,0.01
vomited,0.0,0.01
vomiting,0.0,0.01
vomits,0.0,0.01
vulgar,0.0,0.01
vulnerable,0.0,0.01
wack,0.0,0.01
wail,0.0,0.01
wallow,0.0,0.01
wane,0.0,0.01
waning,0.0,0.01
wanton,0.0,0.01
war-like,0.0,0.01
warily,0.0,0.01
wariness,0.0,0.01
warlike,0.0,0.01
warned,0.0,0.01
warning,0.0,0.01
warp,0.0,0.01
warped,0.0,0.01
wary,0.0,0.01
washed-out,0.0,0.01
waste,0.0,0.01
wasted,0.0,0.01
wasteful,0.0,0.01
wastefulness,0.0,0.01
wasting,0.0,0.01
water-down,0.0,0.01
watered-down,0.0,0.01
wayward,0.0,0.01
weak,0.0,0.01
weaken,0.0,0.01
weakening,0.0,0.01
weaker,0.0,0.01
weakness,0.0,0.01
weaknesses,0.0,0.01
weariness,0.0,0.01
wearisome,0.0,0.01
weary,0.0,0.01
wedge,0.0,0.01
weed,0.0,0.01
weep,0.0,0.01
weird,0.0,0.01
weirdly,0.0,0.01
wheedle,0.0,0.01
whimper,0.0,0.01
whine,0.0,0.01
whining,0.0,0.01
whiny,0.0,0.01
whips,0.0,0.01
whore,0.0,0.01
whores,0.0,0.01
wicked,0.0,0.01
wickedly,0.0,0.01
wickedness,0.0,0.01
wild,0.0,0.01
wildly,0.0,0.01
wiles,0.0,0.01
wilt,0.0,0.01
wily,0.0,0.01
wimpy,0.0,0.01
wince,0.0,0.01
wobble,0.0,0.01
wobbled,0.0,0.01
wobbles,0.0,0.01
woe,0.0,0.01
woebegone,0.0,0.01
woeful,0.0,0.01
woefully,0.0,0.01
womanizer,0.0,0.01
womanizing,0.0,0.01
worn,0.0,0.01
worried,0.0,0.01
worriedly,0.0,0.01
worrier,0.0,0.01
worries,0.0,0.01
worrisome,0.0,0.01
worry,0.0,0.01
worrying,0.0,0.01
worryingly,0.0,0.01
worse,0.0,0.01
worsen,0.0,0.01
worsening,0.0,0.01
worst,0.0,0.01
worthless,0.0,0.01
worthlessly,0.0,0.01
worthlessness,0.0,0.01
wound,0.0,0.01
